timestamp,ip,path,method,status_code,user_agent,response_size,analysis_timestamp,suspicious
2025-12-21 17:44:01.748914,192.168.188.83,/api/products,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,18444,2025-12-28T14:01:07.068134,False
2025-12-21 17:47:01.748914,192.168.110.122,/api/users,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,28523,2025-12-28T14:01:07.074384,False
2025-12-21 17:48:01.748914,192.168.28.173,/search?q=products,POST,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,42748,2025-12-28T14:01:07.076361,False
2025-12-21 17:49:01.748914,192.168.116.212,/profile,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,4937,2025-12-28T14:01:07.078385,False
2025-12-21 17:50:01.748914,192.168.11.118,/api/products,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,28555,2025-12-28T14:01:07.079789,False
2025-12-21 17:51:01.748914,192.168.84.87,/api/users,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,28959,2025-12-28T14:01:07.082043,False
2025-12-21 17:53:01.748914,192.168.92.65,/dashboard,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,15667,2025-12-28T14:01:07.085285,False
2025-12-21 17:54:01.748914,192.168.165.58,/profile,GET,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,31835,2025-12-28T14:01:07.086763,False
2025-12-21 17:55:01.748914,192.168.11.149,/api/products,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,24989,2025-12-28T14:01:07.088186,False
2025-12-21 17:57:01.748914,192.168.56.169,/settings,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,33371,2025-12-28T14:01:07.090984,False
2025-12-21 17:58:01.748914,192.168.21.19,/about,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,47229,2025-12-28T14:01:07.092256,False
2025-12-21 18:01:01.748914,192.168.101.253,/about,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,24824,2025-12-28T14:01:07.099572,False
2025-12-21 18:02:01.748914,192.168.175.181,/about,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,2604,2025-12-28T14:01:07.100937,False
2025-12-21 18:03:01.748914,192.168.33.249,/home,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,33379,2025-12-28T14:01:07.102295,False
2025-12-21 18:06:01.748914,192.168.78.51,/home,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,34608,2025-12-28T14:01:07.107220,False
2025-12-21 18:07:01.748914,192.168.187.4,/api/products,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,25139,2025-12-28T14:01:07.109134,False
2025-12-21 18:08:01.748914,192.168.46.33,/profile,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,22798,2025-12-28T14:01:07.111645,False
2025-12-21 18:09:01.748914,192.168.158.146,/home,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,31198,2025-12-28T14:01:07.114507,False
2025-12-21 18:10:01.748914,192.168.138.218,/dashboard,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,41172,2025-12-28T14:01:07.117692,False
2025-12-21 18:12:01.748914,192.168.188.97,/settings,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,24185,2025-12-28T14:01:07.120482,False
2025-12-21 18:14:01.748914,192.168.186.145,/settings,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,23236,2025-12-28T14:01:07.125072,False
2025-12-21 18:15:01.748914,192.168.138.2,/api/products,POST,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,11335,2025-12-28T14:01:07.126598,False
2025-12-21 18:16:01.748914,192.168.37.7,/about,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,25450,2025-12-28T14:01:07.128598,False
2025-12-21 18:18:01.748914,192.168.28.214,/dashboard,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,44727,2025-12-28T14:01:07.133737,False
2025-12-21 18:20:01.748914,192.168.164.21,/api/orders,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,25024,2025-12-28T14:01:07.136780,False
2025-12-21 18:21:01.748914,192.168.192.67,/dashboard,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,34866,2025-12-28T14:01:07.138239,False
2025-12-21 18:23:01.748914,192.168.72.160,/api/orders,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,12916,2025-12-28T14:01:07.140835,False
2025-12-21 18:24:01.748914,192.168.249.150,/contact,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,35677,2025-12-28T14:01:07.142184,False
2025-12-21 18:25:01.748914,192.168.27.150,/settings,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,39487,2025-12-28T14:01:07.143594,False
2025-12-21 18:26:01.748914,192.168.190.45,/contact,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,15314,2025-12-28T14:01:07.144926,False
2025-12-21 18:28:01.748914,192.168.93.221,/dashboard,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,14207,2025-12-28T14:01:07.150288,False
2025-12-21 18:29:01.748914,192.168.235.91,/about,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,46437,2025-12-28T14:01:07.151805,False
2025-12-21 18:30:01.748914,192.168.212.134,/about,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,24407,2025-12-28T14:01:07.153156,False
2025-12-21 18:31:01.748914,192.168.78.135,/dashboard,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,910,2025-12-28T14:01:07.154547,False
2025-12-21 18:32:01.748914,192.168.196.189,/api/products,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,41025,2025-12-28T14:01:07.155927,False
2025-12-21 18:33:01.748914,192.168.66.207,/profile,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,25108,2025-12-28T14:01:07.157306,False
2025-12-21 18:34:01.748914,192.168.188.136,/profile,POST,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,36649,2025-12-28T14:01:07.158564,False
2025-12-21 18:35:01.748914,192.168.39.45,/api/products,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,14561,2025-12-28T14:01:07.159853,False
2025-12-21 18:36:01.748914,192.168.147.165,/settings,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,47604,2025-12-28T14:01:07.161156,False
2025-12-21 18:38:01.748914,192.168.138.252,/home,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,40748,2025-12-28T14:01:07.165569,False
2025-12-21 18:40:01.748914,192.168.41.254,/dashboard,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,2298,2025-12-28T14:01:07.168645,False
2025-12-21 18:41:01.748914,192.168.11.182,/settings,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,16306,2025-12-28T14:01:07.170309,False
2025-12-21 18:43:01.748914,192.168.62.21,/api/users,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,5659,2025-12-28T14:01:07.173054,False
2025-12-21 18:44:01.748914,192.168.246.170,/home,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,18227,2025-12-28T14:01:07.174485,False
2025-12-21 18:48:01.748914,192.168.57.70,/settings,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,6877,2025-12-28T14:01:07.182068,False
2025-12-21 18:50:01.748914,192.168.57.97,/search?q=products,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,38686,2025-12-28T14:01:07.187299,False
2025-12-21 18:51:01.748914,192.168.10.122,/api/products,POST,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,22692,2025-12-28T14:01:07.188842,False
2025-12-21 18:56:01.748914,192.168.146.9,/api/products,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,3524,2025-12-28T14:01:07.197904,False
2025-12-21 18:57:01.748914,192.168.117.90,/settings,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,44436,2025-12-28T14:01:07.200660,False
2025-12-21 18:59:01.748914,192.168.121.242,/contact,POST,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,41716,2025-12-28T14:01:07.205850,False
2025-12-21 19:03:01.748914,192.168.212.31,/search?q=products,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,18978,2025-12-28T14:01:07.212564,False
2025-12-21 19:05:01.748914,192.168.151.242,/contact,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,34223,2025-12-28T14:01:07.217158,False
2025-12-21 19:06:01.748914,192.168.174.204,/api/orders,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,45373,2025-12-28T14:01:07.220499,False
2025-12-21 19:08:01.748914,192.168.110.21,/profile,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,42459,2025-12-28T14:01:07.223706,False
2025-12-21 19:10:01.748914,192.168.216.131,/home,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,26760,2025-12-28T14:01:07.228356,False
2025-12-21 19:11:01.748914,192.168.226.215,/api/users,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,11012,2025-12-28T14:01:07.229676,False
2025-12-21 19:13:01.748914,192.168.43.216,/contact,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,30535,2025-12-28T14:01:07.233427,False
2025-12-21 19:14:01.748914,192.168.80.190,/settings,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,12180,2025-12-28T14:01:07.235220,False
2025-12-21 19:15:01.748914,192.168.41.221,/home,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,4222,2025-12-28T14:01:07.236527,False
2025-12-21 19:19:01.748914,192.168.20.80,/api/orders,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,21263,2025-12-28T14:01:07.241808,False
2025-12-21 19:20:01.748914,192.168.230.40,/api/products,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,1064,2025-12-28T14:01:07.243349,False
2025-12-21 19:21:01.748914,192.168.246.28,/profile,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,30824,2025-12-28T14:01:07.244663,False
2025-12-21 19:23:01.748914,192.168.103.111,/api/users,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,21146,2025-12-28T14:01:07.248066,False
2025-12-21 19:24:01.748914,192.168.42.83,/contact,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,27446,2025-12-28T14:01:07.249849,False
2025-12-21 19:25:01.748914,192.168.49.69,/contact,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,19220,2025-12-28T14:01:07.251952,False
2025-12-21 19:26:01.748914,192.168.214.63,/profile,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,16812,2025-12-28T14:01:07.253790,False
2025-12-21 19:27:01.748914,192.168.197.235,/home,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,27260,2025-12-28T14:01:07.255283,False
2025-12-21 19:28:01.748914,192.168.152.173,/home,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,18124,2025-12-28T14:01:07.256559,False
2025-12-21 19:30:01.748914,192.168.164.204,/profile,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,24022,2025-12-28T14:01:07.259170,False
2025-12-21 19:31:01.748914,192.168.12.221,/api/users,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,16520,2025-12-28T14:01:07.260585,False
2025-12-21 19:33:01.748914,192.168.83.200,/home,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,31475,2025-12-28T14:01:07.263090,False
2025-12-21 19:34:01.748914,192.168.116.71,/api/products,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,3710,2025-12-28T14:01:07.265340,False
2025-12-21 19:35:01.748914,192.168.204.174,/api/products,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,44382,2025-12-28T14:01:07.267602,False
2025-12-21 19:39:01.748914,192.168.48.41,/api/products,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,6855,2025-12-28T14:01:07.274494,False
2025-12-21 19:40:01.748914,192.168.126.84,/home,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,18712,2025-12-28T14:01:07.275945,False
2025-12-21 19:41:01.748914,192.168.166.143,/settings,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,48289,2025-12-28T14:01:07.277736,False
2025-12-21 19:42:01.748914,192.168.175.111,/api/orders,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,26378,2025-12-28T14:01:07.279127,False
2025-12-21 19:43:01.748914,192.168.106.66,/search?q=products,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,33895,2025-12-28T14:01:07.280884,False
2025-12-21 19:45:01.748914,192.168.225.85,/contact,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,1264,2025-12-28T14:01:07.284961,False
2025-12-21 19:46:01.748914,192.168.15.77,/profile,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,41367,2025-12-28T14:01:07.286813,False
2025-12-21 19:47:01.748914,192.168.74.225,/home,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,13961,2025-12-28T14:01:07.288190,False
2025-12-21 19:48:01.748914,192.168.103.175,/settings,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,11789,2025-12-28T14:01:07.289547,False
2025-12-21 19:50:01.748914,192.168.148.140,/api/products,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,39194,2025-12-28T14:01:07.292100,False
2025-12-21 19:51:01.748914,192.168.213.16,/dashboard,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,32865,2025-12-28T14:01:07.293435,False
2025-12-21 19:52:01.748914,192.168.115.205,/api/users,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,8841,2025-12-28T14:01:07.294628,False
2025-12-21 19:55:01.748914,192.168.183.87,/home,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,20578,2025-12-28T14:01:07.300141,False
2025-12-21 19:56:01.748914,192.168.232.86,/settings,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,35782,2025-12-28T14:01:07.301916,False
2025-12-21 19:58:01.748914,192.168.155.44,/settings,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,18014,2025-12-28T14:01:07.304881,False
2025-12-21 19:59:01.748914,192.168.35.101,/api/orders,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,27512,2025-12-28T14:01:07.306383,False
2025-12-21 20:00:01.748914,192.168.90.150,/api/products,GET,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,20688,2025-12-28T14:01:07.307942,False
2025-12-21 20:03:01.748914,192.168.251.119,/about,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,903,2025-12-28T14:01:07.312253,False
2025-12-21 20:07:01.748914,192.168.27.185,/search?q=products,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,34468,2025-12-28T14:01:07.321081,False
2025-12-21 20:08:01.748914,192.168.234.145,/profile,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,26033,2025-12-28T14:01:07.322747,False
2025-12-21 20:10:01.748914,192.168.126.91,/home,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,18468,2025-12-28T14:01:07.326153,False
2025-12-21 20:12:01.748914,192.168.224.220,/api/products,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,31968,2025-12-28T14:01:07.328868,False
2025-12-21 20:14:01.748914,192.168.166.226,/api/products,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,25741,2025-12-28T14:01:07.333380,False
2025-12-21 20:15:01.748914,192.168.243.40,/settings,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,7220,2025-12-28T14:01:07.335647,False
2025-12-21 20:16:01.748914,192.168.118.207,/home,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,2373,2025-12-28T14:01:07.337394,False
2025-12-21 20:19:01.748914,192.168.172.100,/contact,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,44549,2025-12-28T14:01:07.342908,False
2025-12-21 20:21:01.748914,192.168.90.171,/api/users,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,35320,2025-12-28T14:01:07.345638,False
2025-12-21 20:22:01.748914,192.168.174.148,/settings,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,2230,2025-12-28T14:01:07.346936,False
2025-12-21 20:23:01.748914,192.168.214.166,/contact,GET,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,46435,2025-12-28T14:01:07.349487,False
2025-12-21 20:27:01.748914,192.168.104.126,/dashboard,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,37458,2025-12-28T14:01:07.355828,False
2025-12-21 20:28:01.748914,192.168.140.99,/profile,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,15778,2025-12-28T14:01:07.358812,False
2025-12-21 20:29:01.748914,192.168.94.210,/about,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,19252,2025-12-28T14:01:07.360392,False
2025-12-21 20:30:01.748914,192.168.144.115,/home,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,33731,2025-12-28T14:01:07.361786,False
2025-12-21 20:31:01.748914,192.168.74.216,/profile,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,37508,2025-12-28T14:01:07.363202,False
2025-12-21 20:32:01.748914,192.168.44.60,/search?q=products,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,42191,2025-12-28T14:01:07.365908,False
2025-12-21 20:33:01.748914,192.168.14.215,/home,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,38726,2025-12-28T14:01:07.367617,False
2025-12-21 20:34:01.748914,192.168.137.224,/dashboard,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,39860,2025-12-28T14:01:07.369213,False
2025-12-21 20:36:01.748914,192.168.7.40,/about,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,34934,2025-12-28T14:01:07.372146,False
2025-12-21 20:37:01.748914,192.168.29.190,/about,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,14206,2025-12-28T14:01:07.373480,False
2025-12-21 20:38:01.748914,192.168.168.132,/api/products,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,22349,2025-12-28T14:01:07.374906,False
2025-12-21 20:39:01.748914,192.168.126.142,/contact,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,44152,2025-12-28T14:01:07.376215,False
2025-12-21 20:41:01.748914,192.168.94.254,/contact,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,10644,2025-12-28T14:01:07.378865,False
2025-12-21 20:42:01.748914,192.168.212.177,/dashboard,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,40631,2025-12-28T14:01:07.380122,False
2025-12-21 20:43:01.748914,192.168.205.188,/settings,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,5448,2025-12-28T14:01:07.383519,False
2025-12-21 20:46:01.748914,192.168.23.26,/dashboard,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,14763,2025-12-28T14:01:07.387935,False
2025-12-21 20:47:01.748914,192.168.65.252,/api/orders,GET,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,21430,2025-12-28T14:01:07.389290,False
2025-12-21 20:50:01.748914,192.168.189.103,/settings,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,41651,2025-12-28T14:01:07.393428,False
2025-12-21 20:52:01.748914,192.168.80.216,/home,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,45295,2025-12-28T14:01:07.396300,False
2025-12-21 20:53:01.748914,192.168.114.208,/settings,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,4794,2025-12-28T14:01:07.398949,False
2025-12-21 20:54:01.748914,192.168.162.201,/contact,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,46451,2025-12-28T14:01:07.401451,False
2025-12-21 20:55:01.748914,192.168.238.97,/api/products,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,17470,2025-12-28T14:01:07.404110,False
2025-12-21 20:56:01.748914,192.168.143.63,/about,GET,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,8961,2025-12-28T14:01:07.405615,False
2025-12-21 20:57:01.748914,192.168.36.102,/about,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,610,2025-12-28T14:01:07.407056,False
2025-12-21 20:58:01.748914,192.168.40.6,/home,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,40088,2025-12-28T14:01:07.408461,False
2025-12-21 21:00:01.748914,192.168.39.34,/api/orders,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,12559,2025-12-28T14:01:07.411163,False
2025-12-21 21:01:01.748914,192.168.77.10,/profile,POST,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,22167,2025-12-28T14:01:07.412437,False
2025-12-21 21:02:01.748914,192.168.101.225,/profile,GET,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,17452,2025-12-28T14:01:07.414842,False
2025-12-21 21:03:01.748914,192.168.40.87,/dashboard,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,23873,2025-12-28T14:01:07.418302,False
2025-12-21 21:06:01.748914,192.168.224.239,/settings,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,41125,2025-12-28T14:01:07.425816,False
2025-12-21 21:07:01.748914,192.168.153.238,/api/users,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,31892,2025-12-28T14:01:07.427901,False
2025-12-21 21:08:01.748914,192.168.116.142,/dashboard,GET,201,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,48965,2025-12-28T14:01:07.429304,False
2025-12-21 21:09:01.748914,192.168.128.147,/about,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,35426,2025-12-28T14:01:07.432574,False
2025-12-21 21:10:01.748914,192.168.115.11,/dashboard,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,3293,2025-12-28T14:01:07.435017,False
2025-12-21 21:14:01.748914,192.168.33.113,/home,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,719,2025-12-28T14:01:07.440919,False
2025-12-21 21:15:01.748914,192.168.101.153,/dashboard,POST,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,41611,2025-12-28T14:01:07.442364,False
2025-12-21 21:16:01.748914,192.168.168.243,/api/orders,GET,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,4285,2025-12-28T14:01:07.443707,False
2025-12-21 21:17:01.748914,192.168.28.109,/search?q=products,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,40435,2025-12-28T14:01:07.445010,False
2025-12-21 21:18:01.748914,192.168.118.172,/dashboard,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,33303,2025-12-28T14:01:07.447238,False
2025-12-21 21:21:01.748914,192.168.197.51,/search?q=products,GET,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,49829,2025-12-28T14:01:07.452949,False
